id,earliest_cr_line,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
713156,2004-10-01,3,2,0.20%,9,7211,7211,6000,1211,2012-10-01,3597,2012-10-01
713169,2003-10-01,5,1999,58.80%,9,1510,1465,659.25,244,2011-07-01,518,2016-05-01
713199,2000-08-01,5,12232,31.40%,15,13397,13397,12000,1397,2014-05-01,387,2014-05-01
713204,2004-09-01,6,3458,48%,9,3607,3571,2837.08,746,2013-02-01,164,2013-06-01
713226,2003-09-01,15,9703,21.50%,40,16454,16371,15000,1454,2013-02-01,5655,2013-02-01
713232,1998-02-01,12,29375,94.50%,44,1024,1024,707.83,317,2012-02-01,103,2016-05-01
713267,1995-11-01,10,55293,83.50%,23,21903,8141,15000,6903,2015-11-01,712,2015-11-01
713271,2001-06-01,9,0,0%,27,10383,10383,10000,383,2011-07-01,9686,2011-07-01
713318,2001-05-01,8,8418,96.80%,12,5605,5605,5000,605,2012-03-01,3876,2012-03-01
713324,2001-08-01,3,565,37.70%,3,1054,1054,1000,54,2012-02-01,777,2012-08-01
713341,1994-12-01,7,2396,9.40%,34,6273,6273,6000,273,2012-04-01,3066,2015-06-01
713347,1994-03-01,8,2961,2.30%,11,10918,10918,10000,918,2014-04-01,323,2014-04-01
713372,2000-01-01,9,105730,86.70%,24,6970,6912,6000,970,2014-04-01,208,2014-04-01
713383,1996-02-01,3,16636,72.30%,13,5658,5658,4400,1258,2016-04-01,94,2016-04-01
713394,1966-02-01,6,35998,92.30%,22,37527,28813,25000,12527,2015-10-01,4233,2015-10-01
713395,2000-08-01,8,20449,70.30%,18,5603,5549,5200,403,2012-03-01,3939,2012-03-01
713402,1994-01-01,9,4604,51.70%,30,4857,4857,4000,857,2014-04-01,140,2016-05-01
713445,2000-02-01,15,7223,40.40%,48,17763,4608,16000,1763,2012-06-01,5520,2012-06-01
713448,2002-02-01,9,19682,90%,16,12340,12340,10000,2340,2013-07-01,3292,2015-12-01
713457,1992-06-01,17,17300,65.70%,54,5538,5261,5000,538,2013-04-01,1965,2016-05-01
713465,2000-04-01,9,2145,32.20%,24,8264,8264,7000,1264,2014-04-01,254,2014-12-01
713479,1997-05-01,17,32101,81.10%,55,24023,24002,8836.93,12516,2014-02-01,502,2014-03-01
713503,2004-09-01,4,5786,82.70%,8,6282,6282,5800,482,2012-01-01,3971,2012-01-01
713504,1992-10-01,15,26521,52.20%,39,2358,2358,2100,258,2014-04-01,78,2016-05-01
713509,2003-10-01,12,5262,94%,13,1686,1686,1500,186,2012-04-01,1123,2016-05-01
713534,1996-07-01,6,47505,93.70%,32,24806,22825,20179.08,4076,2013-11-01,783,2014-12-01
713564,1994-08-01,10,4094,44.50%,20,27355,27355,18000,9355,2016-04-01,456,2016-05-01
713566,2002-06-01,3,6272,64.70%,5,7592,7300,6500,1092,2014-04-01,219,2014-04-01
713572,1991-05-01,14,40275,78.20%,26,50201,42448,34999.99,15201,2014-10-01,15312,2016-05-01
713573,2007-05-01,7,3907,63%,9,8280,8280,7125,1140,2012-07-01,4794,2014-06-01
713592,1996-02-01,10,1498,6.50%,22,11265,11142,10375,890,2014-04-01,329,2014-08-01
713646,2006-03-01,6,1242,12.30%,9,17559,17497,14000,3559,2015-03-01,2178,2015-10-01
713654,1993-06-01,3,183,36.60%,4,6172,6169,4800,1372,2016-04-01,103,2016-05-01
713679,1992-12-01,12,19115,30.10%,28,38574,38574,30000,8574,2016-04-01,643,2016-04-01
713700,1986-08-01,13,28458,72.20%,45,25387,22401,20000,5387,2013-03-01,15008,2013-03-01
713710,2004-12-01,5,997,24.30%,14,735,735,336.64,398,2011-10-01,123,2016-05-01
713721,1999-02-01,15,19772,54.60%,29,1752,1752,1500,252,2014-04-01,51,2016-05-01
713782,2005-05-01,4,6145,81.90%,6,5650,5596,5200,450,2012-03-01,3960,2016-01-01
713803,2002-10-01,11,5349,60.80%,22,5582,5499,5000,582,2014-04-01,171,2014-04-01
713805,1988-09-01,4,1876,24.40%,11,8429,8429,7000,1429,2013-12-01,1176,2013-12-01
713821,1991-10-01,7,3355,14.30%,23,6699,6465,6000,699,2014-04-01,195,2016-05-01
713828,1988-11-01,13,29223,42%,37,47313,36070,30000,17313,2015-12-01,3836,2016-04-01
713831,1996-01-01,3,24082,90.50%,5,14273,14273,10000,4273,2014-05-01,5168,2014-05-01
713841,2001-12-01,4,6048,51.30%,5,246,246,45.29,52,2011-06-01,113,2011-11-01
713857,1994-02-01,5,1087,67.90%,24,28887,28887,20675,8212,2013-09-01,14072,2016-05-01
713889,2006-08-01,13,4055,30.70%,15,6326,6326,5300,1026,2013-02-01,2439,2013-02-01
713894,1989-12-01,5,10438,41.60%,6,16962,16900,13800,3162,2013-04-01,9677,2013-04-01
713931,1999-05-01,6,14652,34%,26,31805,31805,30000,1805,2011-12-01,25916,2011-12-01
713946,1990-09-01,13,11948,45.10%,27,14719,14719,10000,4719,2016-04-01,245,2016-05-01
713955,1995-07-01,7,27837,95%,24,15553,15553,15000,553,2011-07-01,14843,2011-07-01
713959,1999-10-01,11,7962,77.30%,15,5571,5280,4800,771,2013-09-01,1215,2013-11-01
713964,2002-05-01,8,4068,29.10%,10,6682,6682,6000,682,2012-04-01,4461,2012-04-01
713975,2005-10-01,8,5236,34.40%,14,8643,8643,7000,1643,2014-03-01,165,2014-03-01
713979,1994-08-01,7,955,59.70%,31,6184,6184,5000,1169,2014-05-01,205,2014-05-01
714006,1996-07-01,8,27188,94.40%,34,24423,22525,19538.12,4243,2013-11-01,36,2014-03-01
714040,1988-08-01,7,12440,70.10%,27,7239,7227,3762.3,3456,2012-12-01,362,2016-05-01
714051,1996-02-01,10,25740,31%,28,14212,14156,12800,1412,2014-04-01,404,2014-04-01
714072,2005-11-01,5,981,28.90%,19,2324,2324,1300.07,859,2013-04-01,91,2016-03-01
714081,1986-08-01,8,45934,67.10%,21,4344,4344,4000,344,2014-04-01,130,2014-04-01
714100,2000-03-01,4,9070,46.50%,18,18774,18482,16075,2699,2014-05-01,533,2016-03-01
714113,1990-07-01,9,13190,19.50%,35,47015,5978,35000,12015,2015-08-01,2866,2015-08-01
714163,1978-12-01,9,47275,96.30%,26,21733,21733,15350,6383,2015-08-01,3172,2016-05-01
714195,1997-09-01,9,7614,88.50%,16,8453,8453,7000,1453,2014-04-01,261,2016-04-01
714209,1999-01-01,11,26406,60.20%,30,23484,4904,22750,734,2011-07-01,22450,2013-12-01
714234,1996-02-01,7,10279,41.80%,24,21593,21593,16800,4793,2016-02-01,1072,2016-02-01
714281,2002-09-01,7,12694,93%,20,20426,20404,3258.79,8828,2013-07-01,667,2016-04-01
714307,1997-07-01,4,594,20.50%,16,661,549,398.99,98,2011-08-01,125,2012-01-01
714310,2006-03-01,14,21702,86.50%,30,6696,6634,5400,1296,2014-04-01,191,2016-05-01
714335,2005-12-01,3,6782,99.70%,5,6863,6863,6000,863,2012-05-01,2940,2012-05-01
714362,2003-04-01,3,1560,19.50%,7,3014,3014,2700,314,2014-03-01,176,2016-05-01
714370,1995-07-01,2,748,4.20%,4,1669,1669,1500,169,2013-10-01,325,2013-10-01
714378,2003-11-01,9,17906,69.90%,26,28858,21796,20000,8858,2015-11-01,475,2016-04-01
714388,1996-01-01,14,91476,78.80%,41,41651,41651,29000,12651,2016-03-01,1388,2016-05-01
714423,2005-08-01,7,10719,37.50%,12,5774,5774,5000,774,2014-02-01,486,2014-02-01
714427,1995-12-01,8,2995,53.50%,31,4682,4571,4200,482,2013-12-01,658,2016-05-01
714433,2001-12-01,11,6107,15.70%,16,7766,7766,7000,766,2014-01-01,864,2014-02-01
714436,2003-08-01,11,20134,90.30%,28,26734,20180,17500,9234,2015-02-01,6153,2015-02-01
714441,2000-02-01,7,11371,77.70%,19,20292,20228,16000,4292,2014-08-01,6713,2014-08-01
714444,2003-11-01,6,1995,23.50%,11,18860,18791,13800,5060,2016-02-01,938,2016-03-01
714467,2002-07-01,13,10691,91%,22,17212,17212,12000,5212,2014-09-01,5262,2016-05-01
714514,1993-08-01,6,4674,52.50%,20,12968,12968,10000,2968,2016-04-01,217,2016-05-01
714517,2001-10-01,7,96,3%,14,8569,8569,6000,2539,2015-06-01,1513,2015-06-01
714524,2003-08-01,12,13601,37.20%,21,12546,12488,10800,1746,2014-04-01,389,2016-05-01
714529,2001-05-01,5,1139,12.50%,8,7424,7370,6800,624,2014-04-01,229,2014-04-01
714539,1998-06-01,7,7255,65.40%,21,13309,13253,12000,1309,2012-06-01,8221,2012-06-01
714543,1993-07-01,5,1146,6.40%,32,14957,13711,12000,2957,2014-04-01,430,2016-05-01
714553,2001-05-01,23,14984,44.10%,43,21782,21782,16000,5782,2013-11-01,9831,2013-11-01
714567,1987-09-01,14,4263,4.80%,49,15826,15826,15000,826,2011-11-01,110,2016-05-01
714569,1998-04-01,5,9009,58.50%,12,11981,11981,9800,2181,2013-04-01,6882,2016-04-01
714579,1980-02-01,7,17464,54.10%,14,2104,2087,1236,210,2011-12-01,182,2012-05-01
714580,1993-11-01,5,8349,39%,16,26793,26681,24000,2793,2014-04-01,773,2014-04-01
714585,1998-03-01,16,68629,51%,34,24615,24579,17000,7615,2016-04-01,410,2016-04-01
714593,2004-10-01,9,1707,81.30%,18,1985,1985,1700,285,2013-07-01,545,2013-07-01
714609,1994-05-01,7,54143,30%,35,13773,13773,13050,723,2012-04-01,9750,2012-03-01
714615,2001-10-01,14,4938,58.10%,32,23531,23458,16000,7531,2015-01-01,5871,2015-08-01
714631,1995-10-01,6,11092,41.40%,20,5521,5521,4500,1021,2014-04-01,159,2016-05-01
714637,2007-06-01,5,2358,54.70%,5,3662,3662,3000,662,2014-04-01,113,2014-04-01
714642,1991-11-01,6,7222,48.10%,31,14346,14346,10175,4171,2015-06-01,2514,2015-09-01
714649,1997-01-01,16,7835,50.20%,36,9190,9116,6200,2990,2014-10-01,2658,2016-05-01
714652,2003-03-01,6,1271,10%,6,2077,2077,2000,77,2012-05-01,706,2012-05-01
714675,2001-09-01,5,200,1.70%,20,16185,16185,16000,185,2011-05-01,16186,2011-05-01
714700,1986-04-01,10,52435,63.20%,24,39236,39105,30000,9236,2016-04-01,654,2016-04-01
714707,1995-03-01,6,1584,15.20%,19,10054,4364,6161.06,3875,2014-10-01,240,2016-05-01
714719,1994-02-01,6,33683,70.60%,19,36509,33445,28000,8509,2013-10-01,17237,2015-04-01
714724,1996-11-01,7,10168,38.50%,16,10180,10180,8800,1380,2014-03-01,308,2014-02-01
714750,2000-11-01,13,13427,64.80%,29,10418,9962,8000,2418,2013-05-01,3438,2013-05-01
714755,1998-02-01,11,49518,24.90%,17,4578,4578,4200,378,2012-10-01,2369,2015-01-01
714769,1990-11-01,15,15644,81.50%,48,1010,1010,425.21,585,2011-08-01,254,2016-05-01
714792,2001-03-01,20,5871,30.30%,49,19992,19992,16000,3992,2014-07-01,660,2016-05-01
714793,1997-02-01,6,48828,93%,11,2438,2130,1332.06,1106,2011-10-01,407,2016-05-01
714802,1999-02-01,6,649,3%,20,13141,13141,12000,1141,2014-05-01,371,2014-05-01
714804,2004-08-01,10,4343,66.10%,19,7109,7109,4577,2504,2014-07-01,183,2016-05-01
714853,1994-10-01,17,59885,60.90%,44,6620,6620,6000,620,2012-07-01,3920,2016-05-01
714862,2003-11-01,7,12612,84.60%,12,11027,10751,10000,1027,2012-07-01,22,2016-05-01
714868,1991-12-01,16,16056,22%,32,22890,22890,18000,4890,2015-03-01,5177,2015-05-01
714874,1986-09-01,13,53248,56.20%,25,10586,10586,9175,1411,2012-05-01,8115,2012-05-01
714876,1999-03-01,8,9651,89.10%,16,14662,14662,10275,4387,2015-02-01,3700,2016-04-01
714893,1997-05-01,10,81383,42.30%,27,22238,22238,16000,6238,2016-04-01,371,2016-04-01
714904,2001-03-01,11,11109,85.50%,14,13138,13065,9000,4138,2016-04-01,219,2016-04-01
714928,1976-10-01,5,2712,73.90%,18,13786,13786,10500,3271,2013-11-01,6572,2015-07-01
714938,1990-12-01,7,3167,59.80%,40,2717,2717,2000,717,2015-07-01,446,2016-01-01
714945,2001-02-01,14,13200,34.50%,35,5549,5494,5000,549,2013-05-01,1832,2013-06-01
714951,1982-06-01,15,16734,41.50%,33,19139,12167,14000,5139,2016-04-01,319,2016-04-01
714966,1969-06-01,10,22731,23.70%,37,16803,16751,16000,803,2011-10-01,15097,2011-10-01
714999,2006-02-01,4,278,5.60%,9,3685,3685,3600,85,2011-06-01,3562,2011-06-01
715004,1994-01-01,8,4782,9.70%,12,2184,2184,2000,184,2014-04-01,74,2014-04-01
715022,1982-04-01,19,30725,24.50%,62,3163,3158,1271.48,1093,2011-07-01,791,2016-05-01
715030,1994-08-01,15,11366,32.30%,33,3822,3767,3500,322,2014-04-01,125,2014-04-01
715125,1998-03-01,6,6283,69.80%,11,12384,12325,10500,1884,2014-03-01,704,2014-04-01
715134,1985-09-01,5,9129,56.40%,17,11092,11092,8800,2292,2014-06-01,4021,2014-07-01
715135,1992-11-01,11,9216,29.70%,13,8090,8090,7000,1090,2014-04-01,237,2014-04-01
715147,1997-03-01,19,16712,46.40%,39,21144,21077,15600,5544,2016-04-01,353,2016-05-01
715157,2005-02-01,3,895,63.90%,5,3504,3504,3000,504,2014-05-01,101,2014-05-01
715167,1982-04-01,13,11805,68.60%,28,1720,1720,321.07,158,2011-09-01,96,2016-05-01
715170,2006-11-01,3,909,64.90%,3,3669,3669,3000,654,2014-06-01,226,2014-06-01
715178,1999-05-01,5,8206,16.40%,11,5754,5754,5500,254,2012-01-01,4320,2012-01-01
715206,2007-08-01,6,2746,78.50%,6,4991,4714,4500,491,2012-07-01,20,2015-05-01
715258,2005-02-01,12,32507,72.10%,22,5567,5567,5000,567,2012-09-01,2993,2012-09-01
715297,1981-04-01,13,35214,68.40%,36,39013,38754,34000,5013,2012-12-01,2485,2012-12-01
715319,2002-01-01,17,15427,34.30%,33,4415,4415,1638.78,501,2012-03-01,195,2016-05-01
715333,1994-07-01,20,5013,4.10%,42,10612,10475,10000,612,2012-05-01,3917,2015-06-01
715351,2002-12-01,17,1692,2.80%,46,15314,15314,13250,2064,2013-07-01,4147,2015-12-01
715370,2006-06-01,7,1311,29.10%,9,3312,3312,3075,237,2012-02-01,2415,2016-05-01
715381,1998-02-01,13,20750,94.30%,19,867,867,576.57,240,2012-04-01,69,2012-09-01
715394,2003-05-01,10,24217,86.50%,21,33202,19899,30000,3202,2013-04-01,1496,2016-05-01
715397,2006-09-01,9,3690,40.50%,9,11909,11909,10000,1909,2012-09-01,8115,2015-06-01
715429,1995-06-01,18,93332,18.70%,39,8936,8881,8200,736,2013-11-01,1507,2013-11-01
715444,2006-06-01,6,4,0%,10,7858,7802,7000,858,2014-04-01,263,2014-04-01
715472,2004-04-01,3,118,54.10%,13,21330,21330,15000,6330,2015-12-01,146,2015-12-01
715479,2004-05-01,12,2368,7.60%,15,15520,15520,14000,1520,2013-12-01,2150,2016-05-01
715502,2004-06-01,8,10063,55.30%,14,7207,7207,6000,1207,2013-02-01,4370,2016-01-01
715504,1990-11-01,25,29989,23.10%,41,8133,7489,6000,2133,2016-04-01,136,2016-04-01
715509,1991-12-01,10,13070,51.90%,33,38424,38424,25000,13424,2015-10-01,4329,2015-10-01
715513,1979-08-01,11,15792,16.20%,24,16583,16528,15000,1583,2013-09-01,3639,2013-09-01
715516,1997-04-01,9,2776,33%,21,5892,5892,5600,292,2011-11-01,4816,2016-05-01
715522,2003-10-01,6,5667,56.10%,14,598,302,258.73,339,2011-07-01,200,2016-05-01
715532,2006-04-01,13,6039,36.20%,19,5709,5424,5000,709,2013-06-01,1705,2014-10-01
715546,1999-10-01,9,26051,95.80%,15,6310,6310,6000,310,2011-08-01,5680,2016-05-01
715559,1995-11-01,13,23477,53.70%,38,11225,11169,10000,1225,2014-04-01,368,2016-04-01
715588,1998-08-01,8,10353,54.50%,15,12304,12248,11000,1304,2013-10-01,2398,2015-06-01
715618,1997-11-01,9,21183,44.30%,34,9742,9742,8900,842,2013-01-01,4236,2016-05-01
715620,1995-04-01,11,58780,59.50%,32,33949,33638,30000,3949,2012-10-01,17266,2015-07-01
715637,1999-04-01,9,9266,30.90%,12,15298,15298,12000,3298,2016-04-01,255,2016-04-01
715647,1996-05-01,15,7768,58%,24,7933,7933,6500,1433,2014-04-01,242,2016-05-01
715657,1995-07-01,12,16692,97.80%,40,6206,6206,5000,1206,2013-09-01,1334,2016-05-01
715658,2006-09-01,4,735,45.90%,4,1131,1131,574.06,233,2012-02-01,81,2012-07-01
715671,1997-01-01,2,0,0%,14,16941,16941,12500,4441,2016-03-01,563,2016-03-01
715674,2006-03-01,10,7344,45.30%,21,1458,1458,1158.12,285,2012-10-01,81,2016-05-01
715676,2001-10-01,12,8613,29.60%,20,10857,10803,10000,857,2013-02-01,2852,2016-05-01
715695,1993-07-01,9,770,35%,35,1203,1203,932.33,271,2013-04-01,51,2016-05-01
715703,2003-10-01,6,6013,91%,17,10364,10291,7100,3264,2016-04-01,173,2016-04-01
715710,2001-03-01,7,26588,93.50%,41,10237,10237,9000,1237,2012-07-01,3972,2014-07-01
715721,1986-05-01,7,16722,43.30%,25,7818,7818,7200,618,2014-05-01,231,2014-05-01
715752,2006-06-01,3,922,21%,6,7917,7776,7000,917,2013-01-01,3415,2013-02-01
715806,1996-05-01,10,44622,41.30%,29,15805,15805,8533.21,5384,2013-09-01,49,2014-01-01
715813,2005-12-01,4,3518,26.50%,13,5552,5552,3665.74,1233,2012-02-01,492,2012-07-01
715814,2003-12-01,9,18288,77.50%,35,6601,6594,3087.48,3514,2012-05-01,33,2016-05-01
715830,1999-07-01,4,1053,2.40%,12,12303,12303,10000,2303,2015-02-01,955,2015-01-01
715837,1994-01-01,6,2300,26.10%,9,15176,15176,10038.51,3710,2014-09-01,338,2015-01-01
715840,2001-05-01,6,11335,39.20%,26,13206,12901,11900,1306,2013-05-01,4324,2016-05-01
715844,1997-07-01,12,5451,51.40%,33,26595,26329,20000,6595,2013-12-01,11453,2014-10-01
715848,1996-05-01,10,4238,32.50%,16,21833,21833,19500,2333,2012-02-01,12519,2015-10-01
715871,2001-05-01,15,16662,38.80%,44,3703,3703,1678.57,1630,2012-03-01,302,2012-08-01
715876,1995-02-01,17,1955,2.10%,48,45906,45906,35000,10906,2014-03-01,18387,2014-04-01
715900,1992-02-01,7,21611,81.60%,28,4744,4744,3500,1244,2016-04-01,79,2016-05-01
715901,1994-01-01,24,5209,11.60%,42,28752,28522,25000,3752,2012-05-01,21643,2016-01-01
715930,2004-07-01,9,5147,44.80%,16,5114,5063,5000,114,2011-09-01,1497,2011-09-01
715946,1995-06-01,9,4168,5.60%,23,45002,44622,35000,10002,2016-04-01,750,2016-04-01
715948,2002-06-01,17,43128,67.80%,26,12141,12141,10000,2141,2014-04-01,360,2016-05-01
715961,1999-06-01,9,1054,1.90%,26,22450,22057,20000,2450,2014-04-01,685,2015-04-01
715965,2004-09-01,3,538,10.20%,11,8931,8876,8000,931,2014-04-01,273,2015-01-01
715974,2005-07-01,2,2031,20.70%,3,10610,10551,9000,1610,2014-01-01,1211,2015-07-01
715976,2003-05-01,9,1773,17.70%,20,13781,13781,10000,3781,2016-02-01,686,2016-03-01
715986,1996-12-01,13,15201,24.90%,20,5194,5110,4800,394,2013-09-01,1155,2013-09-01
715990,1995-01-01,15,63104,33.50%,37,5781,5781,4800,981,2013-08-01,2982,2013-08-01
715997,1999-06-01,9,5177,15%,27,10945,10916,9400,1545,2014-02-01,4727,2014-09-01
715999,1996-11-01,10,4079,29.10%,21,8053,8053,7200,838,2014-04-01,241,2014-04-01
716002,2000-06-01,11,5995,55.50%,24,8903,8866,6000,2903,2016-04-01,148,2016-04-01
716018,1975-12-01,10,29151,43.60%,31,21144,21144,8332.76,7741,2013-07-01,52,2013-11-01
716046,2000-01-01,8,12173,39.70%,24,15241,15214,14000,1241,2012-11-01,7437,2016-05-01
716059,1995-12-01,7,2920,58.40%,25,24538,24538,20000,4538,2014-04-01,712,2016-05-01
716069,2003-07-01,3,1820,70.40%,4,421,414,212.28,81,2011-07-01,99,2011-12-01
716075,1994-05-01,8,5687,72%,39,16217,16163,15000,1217,2012-04-01,3347,2012-04-01
716092,1973-01-01,6,3879,62.60%,15,10625,10625,9000,1625,2014-04-01,341,2016-05-01
716095,2004-05-01,4,4109,11.80%,4,26157,26059,20000,6157,2016-04-01,436,2016-05-01
716110,1997-12-01,4,36216,7.64%,27,8867,8867,3460.17,3885,2012-02-01,736,2012-07-01
716113,1998-06-01,10,8267,59%,20,7200,7200,4855.4,2345,2013-12-01,42,2016-05-01
716118,1999-10-01,4,9060,44.90%,9,10371,10371,8000,2371,2016-02-01,515,2016-02-01
716122,2001-07-01,8,5349,97.30%,14,7245,6943,6000,1245,2014-04-01,225,2015-06-01
716130,1987-10-01,10,24591,75.70%,35,17519,17256,15000,2519,2014-04-01,499,2016-05-01
716140,2001-12-01,6,913,6.50%,11,5635,5635,4800,835,2015-04-01,57,2016-05-01
716158,1995-04-01,5,18619,68.50%,25,22433,22433,19600,2833,2012-07-01,16256,2015-12-01
716159,1996-07-01,7,0,0%,34,6613,6613,6000,613,2012-06-01,4764,2015-04-01
716172,2007-09-01,2,1198,79.90%,5,5038,5038,4000,1038,2014-04-01,148,2014-04-01
716186,1994-06-01,10,18965,72.90%,20,3545,3545,2800,745,2015-01-01,783,2016-04-01
716187,2007-06-01,4,4121,95.80%,5,6531,6531,5000,1531,2014-04-01,200,2014-04-01
716221,1971-11-01,15,50464,50%,25,24371,24354,12342.32,10645,2013-08-01,96,2013-12-01
716222,2006-02-01,7,3889,51.90%,13,5635,5635,4800,835,2014-03-01,326,2015-03-01
716239,2007-06-01,4,1378,23%,5,8436,8436,7000,1421,2014-11-01,6,2016-05-01
716253,1995-02-01,20,19163,63.70%,43,21900,21900,15000,6900,2016-05-01,3,2016-04-01
716270,2006-08-01,3,885,88.50%,15,1211,1211,642.06,474,2014-06-01,30,2014-11-01
716281,2000-12-01,6,4446,94.60%,25,9959,9959,7200,2759,2014-09-01,3085,2015-11-01
716286,1999-04-01,12,8227,21%,29,23484,23454,20000,3484,2014-04-01,685,2014-04-01
716290,1996-11-01,9,6370,18.40%,28,3057,2976,2800,257,2014-04-01,106,2014-04-01
716297,2001-11-01,15,24442,96.20%,37,11352,11057,9600,1752,2013-03-01,4244,2016-05-01
716299,1997-09-01,11,14108,37.60%,18,11742,11742,10000,1742,2014-04-01,343,2016-05-01
716331,1984-09-01,18,15982,12.10%,54,9559,9559,9000,559,2012-08-01,5483,2012-09-01
716333,1982-11-01,11,140,0.20%,36,3015,3015,3000,15,2011-05-01,3015,2011-05-01
716335,2000-09-01,9,9710,38.50%,14,10345,10345,9275,1070,2014-01-01,1154,2014-02-01
716380,1997-02-01,18,19748,32.60%,62,6100,6100,4500,1600,2016-04-01,102,2016-05-01
716385,2004-06-01,10,10921,86%,20,13212,13212,10600,2612,2014-04-01,397,2015-09-01
716399,1994-08-01,12,9639,46.60%,30,3994,3994,3600,394,2014-01-01,445,2014-04-01
716403,1996-12-01,9,13608,70.90%,13,9654,9373,8600,1054,2014-04-01,304,2016-05-01
716404,1998-12-01,12,25502,91.80%,23,40589,40555,30000,10589,2013-12-01,18367,2013-12-01
716406,2003-02-01,5,6217,65.40%,12,29544,29433,20000,9544,2014-04-01,10978,2014-04-01
716435,2001-01-01,18,17741,67.80%,24,22942,22912,19000,3942,2014-05-01,674,2016-03-01
716438,2005-12-01,11,5941,66%,11,8583,8583,8000,583,2012-01-01,6501,2014-05-01
716447,1985-10-01,4,49493,83.80%,17,8104,8104,6800,1304,2013-07-01,4328,2015-12-01
716478,2007-08-01,6,2306,45.20%,16,7102,7102,4800,2302,2015-02-01,1753,2016-03-01
716487,2003-10-01,6,1440,7.10%,14,1086,1086,1000,86,2014-04-01,34,2015-01-01
716513,1997-08-01,21,19879,55.10%,42,24717,24717,20000,4717,2013-12-01,3377,2014-06-01
716528,1988-12-01,12,1653,2.80%,50,34716,34652,27000,7716,2016-04-01,579,2016-04-01
716531,2004-11-01,14,3871,54.50%,24,8000,7708,6850,1150,2014-04-01,229,2014-06-01
716540,2007-11-01,7,6924,65.90%,11,4522,4522,4000,522,2012-05-01,69,2016-05-01
716570,2006-09-01,5,10492,84.60%,6,17015,17015,11200,5815,2016-02-01,845,2016-03-01
716578,1997-09-01,6,2748,7.10%,19,6067,6067,6000,67,2011-05-01,6067,2011-05-01
716589,2002-01-01,11,22926,95.50%,14,26119,26119,17625,8494,2014-07-01,8625,2014-08-01
716594,2003-05-01,11,839,4.60%,13,20331,20331,15000,5331,2016-04-01,339,2016-04-01
716607,2005-05-01,9,8350,96%,13,10255,10255,8600,1655,2012-10-01,5132,2012-11-01
716609,1999-10-01,9,8011,36.70%,14,15288,15288,12000,3288,2016-01-01,1010,2016-01-01
716610,2000-05-01,3,400,11.10%,21,5809,5809,5000,809,2014-04-01,178,2015-10-01
716635,1987-02-01,13,24810,45.80%,40,8499,8499,7000,1499,2014-04-01,253,2015-05-01
716662,2002-03-01,7,6217,49.70%,7,5660,5660,5000,660,2012-05-01,3612,2016-01-01
716666,2006-09-01,8,3501,58.30%,8,2209,2209,1800,409,2014-04-01,65,2015-05-01
716724,1989-11-01,15,28511,67.40%,48,53157,53119,35000,18157,2016-02-01,2627,2016-02-01
716734,2004-04-01,10,650,3.30%,14,21320,21294,20000,1320,2011-12-01,18334,2016-04-01
716741,1999-04-01,16,27656,49.30%,28,46706,46669,32000,14706,2016-03-01,1552,2016-05-01
716754,1989-10-01,9,3610,27.10%,33,1117,1117,1000,117,2014-04-01,36,2015-11-01
716761,2003-06-01,11,8179,55.30%,18,6576,6576,6000,576,2012-05-01,4243,2016-05-01
